phase	row_index	arm_id	backend	backend_model	task_name	trial_name	success	outcome_bucket	exception_present	wall_clock_seconds	recorded_cost_usd	adjusted_cost_usd	known_accounting_gap_usd	cost_source	cost_confidence	input_tokens	cache_tokens	output_tokens	total_tokens
phase2	212	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	multi-source-data-merger	multi-source-data-merger__ZU3wNQy	True	clean_success	False	244.07955	0.016085372	0.016085372	0.0	recorded_effective_cost	high	198150.0	170624.0	4015.0	372789.0
phase2	213	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	nginx-request-logging	nginx-request-logging__RS6w3pt	True	clean_success	False	276.444598	0.021163301000000002	0.021163301000000002	0.0	recorded_effective_cost	high	572781.0	540032.0	5701.0	1118514.0
phase2	214	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	nginx-request-logging	nginx-request-logging__ZnAhxf4	True	clean_success	False	223.281528	0.018033766	0.018033766	0.0	recorded_effective_cost	high	466822.0	437632.0	4310.0	908764.0
phase2	215	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	nginx-request-logging	nginx-request-logging__npVUiY7	True	clean_success	False	144.720399	0.014614434	0.014614434	0.0	recorded_effective_cost	high	239046.0	211968.0	2376.0	453390.0
phase2	216	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	openssl-selfsigned-cert	openssl-selfsigned-cert__7TMfLCp	True	clean_success	False	132.616187	0.013949841000000001	0.013949841000000001	0.0	recorded_effective_cost	high	301377.0	275712.0	2053.0	579142.0
phase2	217	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	openssl-selfsigned-cert	openssl-selfsigned-cert__r7cV3qd	True	clean_success	False	150.966379	0.014743831999999998	0.014743831999999998	0.0	recorded_effective_cost	high	383100.0	356864.0	2342.0	742306.0
phase2	218	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	openssl-selfsigned-cert	openssl-selfsigned-cert__snBoKFY	True	clean_success	False	180.154048	0.015535647999999999	0.015535647999999999	0.0	recorded_effective_cost	high	462360.0	436096.0	2908.0	901364.0
phase2	219	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	password-recovery	password-recovery__akEjqmY	False	exception_failure	True	990.608911	0.046159503000000005	0.046159503000000005	0.0	recorded_effective_cost	high	1358431.0	1312896.0	24819.0	2696146.0
phase2	220	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	password-recovery	password-recovery__is5Ed3P	False	exception_failure	True	1019.012988	0.051227166000000005	0.051227166000000005	0.0	recorded_effective_cost	high	1320748.0	1266432.0	26447.0	2613627.0
phase2	221	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	password-recovery	password-recovery__jQhXKN7	False	exception_failure	True	1037.54627	0.051046612	0.051046612	0.0	recorded_effective_cost	high	1653470.0	1598464.0	24511.0	3276445.0
phase2	222	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	polyglot-rust-c	polyglot-rust-c__4TWFhsT	False	exception_failure	True	994.813238	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	223	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	polyglot-rust-c	polyglot-rust-c__B6yZSrA	False	normal_failure	False	938.754939	0.037501321000000004	0.037501321000000004	0.0	recorded_effective_cost	high	362967.0	330112.0	25302.0	718381.0
phase2	224	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	polyglot-rust-c	polyglot-rust-c__LqKGngd	False	exception_failure	True	987.620619	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	225	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	portfolio-optimization	portfolio-optimization__UJ8JY73	True	clean_success	False	367.468751	0.017934382999999998	0.017934382999999998	0.0	recorded_effective_cost	high	361135.0	333056.0	5187.0	699378.0
phase2	226	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	portfolio-optimization	portfolio-optimization__iuJUUu7	True	clean_success	False	244.253336	0.014913685	0.014913685	0.0	recorded_effective_cost	high	139691.0	112000.0	2830.0	254521.0
phase2	227	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	portfolio-optimization	portfolio-optimization__nyyVyND	True	clean_success	False	499.27384	0.019807899	0.019807899	0.0	recorded_effective_cost	high	306569.0	277248.0	6952.0	590769.0
phase2	228	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	query-optimize	query-optimize__NPK3e78	False	normal_failure	False	1150.65434	0.018520936999999998	0.018520936999999998	0.0	recorded_effective_cost	high	377959.0	349184.0	5446.0	732589.0
phase2	229	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	query-optimize	query-optimize__eZZyEPB	True	clean_success	False	950.575029	0.027151656000000003	0.027151656000000003	0.0	recorded_effective_cost	high	735994.0	701952.0	11263.0	1449209.0
phase2	230	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	query-optimize	query-optimize__gdaD4wB	True	clean_success	False	731.775672	0.01796927	0.01796927	0.0	recorded_effective_cost	high	293718.0	266240.0	5806.0	565764.0
phase2	231	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	schemelike-metacircular-eval	schemelike-metacircular-eval__BYaBb4M	True	clean_success	False	2172.305547	0.078709567	0.078709567	0.0	recorded_effective_cost	high	2032539.0	1978624.0	55269.0	4066432.0
phase2	232	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	schemelike-metacircular-eval	schemelike-metacircular-eval__E6SG7zs	True	clean_success	False	2143.422683	0.056811957	0.056811957	0.0	recorded_effective_cost	high	1396681.0	1352064.0	37359.0	2786104.0
phase2	233	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	schemelike-metacircular-eval	schemelike-metacircular-eval__oPZcfAD	False	exception_failure	True	2599.087788	0.09432482	0.09432482	0.0	recorded_effective_cost	high	2716330.0	2670080.0	74169.0	5460579.0
phase2	234	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	sqlite-db-truncate	sqlite-db-truncate__GLxzxWU	True	clean_success	False	375.078919	0.024975496	0.024975496	0.0	recorded_effective_cost	high	246852.0	211072.0	9938.0	467862.0
phase2	235	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	sqlite-db-truncate	sqlite-db-truncate__syfvjFP	True	clean_success	False	532.096203	0.030102840999999998	0.030102840999999998	0.0	recorded_effective_cost	high	277515.0	239872.0	14780.0	532167.0
phase2	236	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	sqlite-db-truncate	sqlite-db-truncate__yoyC9WQ	True	clean_success	False	285.616045	0.018647377	0.018647377	0.0	recorded_effective_cost	high	222265.0	194944.0	6961.0	424170.0
phase2	237	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	torch-pipeline-parallelism	torch-pipeline-parallelism__AiXhExx	False	normal_failure	False	889.166571	0.021019953999999997	0.021019953999999997	0.0	recorded_effective_cost	high	119110.0	93568.0	11000.0	223678.0
phase2	238	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	torch-pipeline-parallelism	torch-pipeline-parallelism__N3f2mFz	False	normal_failure	False	992.545977	0.02322117	0.02322117	0.0	recorded_effective_cost	high	97220.0	72960.0	14257.0	184437.0
phase2	239	arm-deepseek-pro	deepseek	deepseek-v4-pro[1m]	torch-pipeline-parallelism	torch-pipeline-parallelism__RLDCkwJ	False	normal_failure	False	922.907483	0.024591854999999996	0.024591854999999996	0.0	recorded_effective_cost	high	221313.0	195840.0	14714.0	431867.0
phase2	240	arm-deepseek-flash	deepseek	deepseek-v4-flash	build-cython-ext	build-cython-ext__Kt3eSu9	True	clean_success	False	516.437794	0.026730592	0.026730592	0.0	recorded_effective_cost	high	3651226.0	3578240.0	23191.0	7252657.0
phase2	241	arm-deepseek-flash	deepseek	deepseek-v4-flash	build-cython-ext	build-cython-ext__MR3du2H	True	clean_success	False	474.714832	0.025389308000000003	0.025389308000000003	0.0	recorded_effective_cost	high	3333865.0	3263360.0	22790.0	6620015.0
phase2	242	arm-deepseek-flash	deepseek	deepseek-v4-flash	build-cython-ext	build-cython-ext__Sp4qimU	True	clean_success	False	338.146037	0.019767904800000003	0.019767904800000003	0.0	recorded_effective_cost	high	2110883.0	2041216.0	15354.0	4167453.0
phase2	243	arm-deepseek-flash	deepseek	deepseek-v4-flash	cancel-async-tasks	cancel-async-tasks__enksXB8	True	clean_success	False	245.161566	0.008294160000000002	0.008294160000000002	0.0	recorded_effective_cost	high	289832.0	259200.0	11714.0	560746.0
phase2	244	arm-deepseek-flash	deepseek	deepseek-v4-flash	cancel-async-tasks	cancel-async-tasks__omwmd3q	False	normal_failure	False	108.679304	0.0044681224	0.0044681224	0.0	recorded_effective_cost	high	102577.0	78208.0	2991.0	183776.0
phase2	245	arm-deepseek-flash	deepseek	deepseek-v4-flash	cancel-async-tasks	cancel-async-tasks__rF3ZJa8	True	clean_success	False	445.388185	0.0130532248	0.0130532248	0.0	recorded_effective_cost	high	493107.0	460416.0	25669.0	979192.0
phase2	246	arm-deepseek-flash	deepseek	deepseek-v4-flash	configure-git-webserver	configure-git-webserver__CSfV4Qi	True	clean_success	False	278.812181	0.006587078400000001	0.006587078400000001	0.0	recorded_effective_cost	high	612930.0	585728.0	4067.0	1202725.0
phase2	247	arm-deepseek-flash	deepseek	deepseek-v4-flash	configure-git-webserver	configure-git-webserver__ReqbdLg	True	clean_success	False	144.875249	0.0059028536	0.0059028536	0.0	recorded_effective_cost	high	424363.0	397312.0	3583.0	825258.0
phase2	248	arm-deepseek-flash	deepseek	deepseek-v4-flash	configure-git-webserver	configure-git-webserver__uPaoZMk	True	clean_success	False	287.98064	0.0076497288	0.0076497288	0.0	recorded_effective_cost	high	768275.0	740096.0	5830.0	1514201.0
phase2	249	arm-deepseek-flash	deepseek	deepseek-v4-flash	custom-memory-heap-crash	custom-memory-heap-crash__3rpj97y	True	clean_success	False	382.866295	0.009982532	0.009982532	0.0	recorded_effective_cost	high	595559.0	560640.0	12586.0	1168785.0
phase2	250	arm-deepseek-flash	deepseek	deepseek-v4-flash	custom-memory-heap-crash	custom-memory-heap-crash__PAULRRo	True	clean_success	False	827.006183	0.028423248	0.028423248	0.0	recorded_effective_cost	high	1422364.0	1352960.0	53280.0	2828604.0
phase2	251	arm-deepseek-flash	deepseek	deepseek-v4-flash	custom-memory-heap-crash	custom-memory-heap-crash__dcp88FW	True	clean_success	False	441.252272	0.0095659256	0.0095659256	0.0	recorded_effective_cost	high	578137.0	545152.0	12220.0	1135509.0
phase2	252	arm-deepseek-flash	deepseek	deepseek-v4-flash	fix-code-vulnerability	fix-code-vulnerability__G37oARF	True	clean_success	False	259.417974	0.021613866400000004	0.021613866400000004	0.0	recorded_effective_cost	high	1530773.0	1429888.0	12451.0	2973112.0
phase2	253	arm-deepseek-flash	deepseek	deepseek-v4-flash	fix-code-vulnerability	fix-code-vulnerability__b5iTMYp	True	clean_success	False	189.292841	0.021689696	0.021689696	0.0	recorded_effective_cost	high	1543942.0	1438720.0	10465.0	2993127.0
phase2	254	arm-deepseek-flash	deepseek	deepseek-v4-flash	fix-code-vulnerability	fix-code-vulnerability__pAhkwup	True	clean_success	False	352.921719	0.021788328800000003	0.021788328800000003	0.0	recorded_effective_cost	high	1462513.0	1367296.0	16534.0	2846343.0
phase2	255	arm-deepseek-flash	deepseek	deepseek-v4-flash	git-leak-recovery	git-leak-recovery__W4hUsb3	True	clean_success	False	102.766735	0.005190332	0.005190332	0.0	recorded_effective_cost	high	257997.0	231040.0	2748.0	491785.0
phase2	256	arm-deepseek-flash	deepseek	deepseek-v4-flash	git-leak-recovery	git-leak-recovery__uFFQbkX	True	clean_success	False	109.084253	0.005005862400000001	0.005005862400000001	0.0	recorded_effective_cost	high	254940.0	228608.0	2426.0	485974.0
phase2	257	arm-deepseek-flash	deepseek	deepseek-v4-flash	git-leak-recovery	git-leak-recovery__ypRACWE	True	clean_success	False	82.084219	0.0041216560000000005	0.0041216560000000005	0.0	recorded_effective_cost	high	123046.0	97920.0	1178.0	222144.0
phase2	258	arm-deepseek-flash	deepseek	deepseek-v4-flash	llm-inference-batching-scheduler	llm-inference-batching-scheduler__29KnvTJ	True	clean_success	False	470.858392	0.022384846400000002	0.022384846400000002	0.0	recorded_effective_cost	high	1071058.0	1004288.0	36518.0	2111864.0
phase2	259	arm-deepseek-flash	deepseek	deepseek-v4-flash	llm-inference-batching-scheduler	llm-inference-batching-scheduler__3jNMcKt	True	clean_success	False	1299.825159	0.047873112	0.047873112	0.0	recorded_effective_cost	high	2864984.0	2775040.0	98253.0	5738277.0
phase2	260	arm-deepseek-flash	deepseek	deepseek-v4-flash	llm-inference-batching-scheduler	llm-inference-batching-scheduler__NNTwUsm	False	exception_failure	True	50.688166	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	261	arm-deepseek-flash	deepseek	deepseek-v4-flash	model-extraction-relu-logits	model-extraction-relu-logits__WapR8wi	False	exception_failure	True	966.630349	0.020142270400000002	0.020142270400000002	0.0	recorded_effective_cost	high	626898.0	586368.0	45808.0	1259074.0
phase2	262	arm-deepseek-flash	deepseek	deepseek-v4-flash	model-extraction-relu-logits	model-extraction-relu-logits__aRnKoa6	False	normal_failure	False	837.222522	0.025695661600000003	0.025695661600000003	0.0	recorded_effective_cost	high	1364129.0	1305472.0	49387.0	2718988.0
phase2	263	arm-deepseek-flash	deepseek	deepseek-v4-flash	model-extraction-relu-logits	model-extraction-relu-logits__dPXMHM5	False	exception_failure	True	974.428228	0.0212295776	0.0212295776	0.0	recorded_effective_cost	high	936130.0	920192.0	58649.0	1914971.0
phase2	264	arm-deepseek-flash	deepseek	deepseek-v4-flash	modernize-scientific-stack	modernize-scientific-stack__NZTn3Cj	True	clean_success	False	102.960634	0.004504836000000001	0.004504836000000001	0.0	recorded_effective_cost	high	104549.0	78720.0	2387.0	185656.0
phase2	265	arm-deepseek-flash	deepseek	deepseek-v4-flash	modernize-scientific-stack	modernize-scientific-stack__XA9YTWN	True	clean_success	False	173.311098	0.005719588	0.005719588	0.0	recorded_effective_cost	high	282703.0	255360.0	4202.0	542265.0
phase2	266	arm-deepseek-flash	deepseek	deepseek-v4-flash	modernize-scientific-stack	modernize-scientific-stack__wXDadVm	False	exception_failure	True	50.625993	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	267	arm-deepseek-flash	deepseek	deepseek-v4-flash	mteb-retrieve	mteb-retrieve__DcscjuS	False	normal_failure	False	693.643735	0.004017305600000001	0.004017305600000001	0.0	recorded_effective_cost	high	74350.0	49152.0	1257.0	124759.0
phase2	268	arm-deepseek-flash	deepseek	deepseek-v4-flash	mteb-retrieve	mteb-retrieve__aJPU8k9	False	normal_failure	False	666.028266	0.004354935200000001	0.004354935200000001	0.0	recorded_effective_cost	high	102683.0	77184.0	2032.0	181899.0
phase2	269	arm-deepseek-flash	deepseek	deepseek-v4-flash	mteb-retrieve	mteb-retrieve__mweDPad	False	normal_failure	False	663.681782	0.0040989872	0.0040989872	0.0	recorded_effective_cost	high	75072.0	49024.0	1125.0	125221.0
phase2	270	arm-deepseek-flash	deepseek	deepseek-v4-flash	multi-source-data-merger	multi-source-data-merger__CRs8A6r	False	exception_failure	True	200.08464	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	271	arm-deepseek-flash	deepseek	deepseek-v4-flash	multi-source-data-merger	multi-source-data-merger__GBRJS3t	True	clean_success	False	273.807845	0.005097579200000001	0.005097579200000001	0.0	recorded_effective_cost	high	187662.0	161664.0	3590.0	352916.0
phase2	272	arm-deepseek-flash	deepseek	deepseek-v4-flash	multi-source-data-merger	multi-source-data-merger__kjMK63H	True	clean_success	False	223.624357	0.005735066400000001	0.005735066400000001	0.0	recorded_effective_cost	high	228965.0	201088.0	4533.0	434586.0
phase2	273	arm-deepseek-flash	deepseek	deepseek-v4-flash	nginx-request-logging	nginx-request-logging__KRVTAXp	True	clean_success	False	119.522606	0.0057517376	0.0057517376	0.0	recorded_effective_cost	high	426178.0	398592.0	2763.0	827533.0
phase2	274	arm-deepseek-flash	deepseek	deepseek-v4-flash	nginx-request-logging	nginx-request-logging__S8iKVqx	True	clean_success	False	97.856161	0.005047616000000001	0.005047616000000001	0.0	recorded_effective_cost	high	208232.0	181120.0	2660.0	392012.0
phase2	275	arm-deepseek-flash	deepseek	deepseek-v4-flash	nginx-request-logging	nginx-request-logging__UYUDo5g	True	clean_success	False	100.261306	0.004934255200000001	0.004934255200000001	0.0	recorded_effective_cost	high	207123.0	179584.0	2057.0	388764.0
phase2	276	arm-deepseek-flash	deepseek	deepseek-v4-flash	openssl-selfsigned-cert	openssl-selfsigned-cert__CdnVHQf	True	clean_success	False	110.646931	0.0057920016	0.0057920016	0.0	recorded_effective_cost	high	490148.0	463872.0	2909.0	956929.0
phase2	277	arm-deepseek-flash	deepseek	deepseek-v4-flash	openssl-selfsigned-cert	openssl-selfsigned-cert__kUGqKoM	True	clean_success	False	101.611247	0.005892437600000001	0.005892437600000001	0.0	recorded_effective_cost	high	382715.0	353792.0	3045.0	739552.0
phase2	278	arm-deepseek-flash	deepseek	deepseek-v4-flash	openssl-selfsigned-cert	openssl-selfsigned-cert__skefupN	True	clean_success	False	102.033236	0.0053667992	0.0053667992	0.0	recorded_effective_cost	high	337995.0	312064.0	3081.0	653140.0
phase2	279	arm-deepseek-flash	deepseek	deepseek-v4-flash	password-recovery	password-recovery__MBkQVzv	False	exception_failure	True	50.22076	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	280	arm-deepseek-flash	deepseek	deepseek-v4-flash	password-recovery	password-recovery__Phxu4XG	False	exception_failure	True	152.528424	0.0067816448	0.0067816448	0.0	recorded_effective_cost	high	467746.0	438016.0	4975.0	910737.0
phase2	281	arm-deepseek-flash	deepseek	deepseek-v4-flash	password-recovery	password-recovery__whKMUAx	False	normal_failure	False	263.364867	0.0122161648	0.0122161648	0.0	recorded_effective_cost	high	917756.0	879616.0	15763.0	1813135.0
phase2	282	arm-deepseek-flash	deepseek	deepseek-v4-flash	polyglot-rust-c	polyglot-rust-c__36KEmC4	False	exception_failure	True	1042.371825	0.012291580000000002	0.012291580000000002	0.0	recorded_effective_cost	high	23799.0	0.0	31999.0	55798.0
phase2	283	arm-deepseek-flash	deepseek	deepseek-v4-flash	polyglot-rust-c	polyglot-rust-c__EtpC8rm	False	exception_failure	True	1032.323114	0.022015168	0.022015168	0.0	recorded_effective_cost	high	102298.0	76160.0	64795.0	243253.0
phase2	284	arm-deepseek-flash	deepseek	deepseek-v4-flash	polyglot-rust-c	polyglot-rust-c__q7eUwtk	False	exception_failure	True	1002.902289	0.012291580000000002	0.012291580000000002	0.0	recorded_effective_cost	high	23799.0	0.0	31999.0	55798.0
phase2	285	arm-deepseek-flash	deepseek	deepseek-v4-flash	portfolio-optimization	portfolio-optimization__PVGsGxR	True	clean_success	False	192.988782	0.006039124000000001	0.006039124000000001	0.0	recorded_effective_cost	high	144919.0	113280.0	4616.0	262815.0
phase2	286	arm-deepseek-flash	deepseek	deepseek-v4-flash	portfolio-optimization	portfolio-optimization__mWDHCyW	True	clean_success	False	270.30086	0.006770808800000002	0.006770808800000002	0.0	recorded_effective_cost	high	187091.0	157696.0	7907.0	352694.0
phase2	287	arm-deepseek-flash	deepseek	deepseek-v4-flash	portfolio-optimization	portfolio-optimization__ugQFznc	False	exception_failure	True	50.665836	0.0	0.0	0.0	recorded_effective_cost	high	0.0	0.0	0.0	0.0
phase2	288	arm-deepseek-flash	deepseek	deepseek-v4-flash	query-optimize	query-optimize__EtdUcqN	False	normal_failure	False	928.132201	0.0079327864	0.0079327864	0.0	recorded_effective_cost	high	352679.0	325888.0	11677.0	690244.0
phase2	289	arm-deepseek-flash	deepseek	deepseek-v4-flash	query-optimize	query-optimize__VRoPhPz	True	clean_success	False	1227.335626	0.007522401600000001	0.007522401600000001	0.0	recorded_effective_cost	high	510092.0	479872.0	6957.0	996921.0
phase2	290	arm-deepseek-flash	deepseek	deepseek-v4-flash	query-optimize	query-optimize__xBw7yKY	False	normal_failure	False	1138.291382	0.0119542528	0.0119542528	0.0	recorded_effective_cost	high	655300.0	606976.0	12462.0	1274738.0
phase2	291	arm-deepseek-flash	deepseek	deepseek-v4-flash	schemelike-metacircular-eval	schemelike-metacircular-eval__A5qVVSE	False	exception_failure	True	2186.226578	0.041795863200000005	0.041795863200000005	0.0	recorded_effective_cost	high	234667.0	198144.0	129028.0	561839.0
phase2	292	arm-deepseek-flash	deepseek	deepseek-v4-flash	schemelike-metacircular-eval	schemelike-metacircular-eval__HwGqZPw	False	exception_failure	True	456.719821	0.0042795592000000006	0.0042795592000000006	0.0	recorded_effective_cost	high	53277.0	24064.0	437.0	77778.0
phase2	293	arm-deepseek-flash	deepseek	deepseek-v4-flash	schemelike-metacircular-eval	schemelike-metacircular-eval__ipLSUKn	False	exception_failure	True	1851.763591	0.04198649280000001	0.04198649280000001	0.0	recorded_effective_cost	high	301282.0	264576.0	128953.0	694811.0
phase2	294	arm-deepseek-flash	deepseek	deepseek-v4-flash	sqlite-db-truncate	sqlite-db-truncate__Lhbnzui	True	clean_success	False	201.476228	0.009130710400000002	0.009130710400000002	0.0	recorded_effective_cost	high	322658.0	285568.0	11209.0	619435.0
phase2	295	arm-deepseek-flash	deepseek	deepseek-v4-flash	sqlite-db-truncate	sqlite-db-truncate__c9xVy6x	True	clean_success	False	318.866531	0.012609861600000001	0.012609861600000001	0.0	recorded_effective_cost	high	270707.0	220672.0	17811.0	509190.0
phase2	296	arm-deepseek-flash	deepseek	deepseek-v4-flash	sqlite-db-truncate	sqlite-db-truncate__omkKXaG	True	clean_success	False	224.910023	0.008878189600000001	0.008878189600000001	0.0	recorded_effective_cost	high	217833.0	191232.0	16495.0	425560.0
phase2	297	arm-deepseek-flash	deepseek	deepseek-v4-flash	torch-pipeline-parallelism	torch-pipeline-parallelism__L4M2CcV	False	normal_failure	False	1257.304955	0.0195862408	0.0195862408	0.0	recorded_effective_cost	high	167845.0	142336.0	55773.0	365954.0
phase2	298	arm-deepseek-flash	deepseek	deepseek-v4-flash	torch-pipeline-parallelism	torch-pipeline-parallelism__eT2wugQ	False	normal_failure	False	815.500195	0.0112611016	0.0112611016	0.0	recorded_effective_cost	high	104029.0	76672.0	25773.0	206474.0
phase2	299	arm-deepseek-flash	deepseek	deepseek-v4-flash	torch-pipeline-parallelism	torch-pipeline-parallelism__y8rZppZ	False	normal_failure	False	1038.827341	0.011917472000000002	0.011917472000000002	0.0	recorded_effective_cost	high	330004.0	301440.0	25266.0	656710.0
